channel_number,channel_name,channel_family,exact_scene_count,library_share_pct,include_tag_logic,include_tag_ids_all,include_tags_all,exclude_tag_logic,exclude_tag_ids_any,exclude_tags_any,include_performer_logic,include_performer_ids_all,include_performers_all,exclude_performer_logic,exclude_performer_ids_any,exclude_performers_any,include_studio_logic,include_studio_ids_any,include_studios_any,exclude_studio_logic,exclude_studio_ids_any,exclude_studios_any,filter_expression,affinity_lift,rationale
464,Mean Bitches Vault,studio_spotlight,38,0.188,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,421,Mean Bitches,ANY,,,"STUDIO=""Mean Bitches""",,Studio spotlight; 38 exact scenes. Age-ambiguous studio names were omitted.
465,SexArt After Hours,studio_spotlight,38,0.188,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,453,SexArt,ANY,,,"STUDIO=""SexArt""",,Studio spotlight; 38 exact scenes. Age-ambiguous studio names were omitted.
466,EroticaX Presents,studio_spotlight,36,0.178,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,145,EroticaX,ANY,,,"STUDIO=""EroticaX""",,Studio spotlight; 36 exact scenes. Age-ambiguous studio names were omitted.
467,Throated Uncut,studio_spotlight,36,0.178,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,220,Throated,ANY,,,"STUDIO=""Throated""",,Studio spotlight; 36 exact scenes. Age-ambiguous studio names were omitted.
468,Inside Doe Projects,studio_spotlight,35,0.173,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,973,Doe Projects,ANY,,,"STUDIO=""Doe Projects""",,Studio spotlight; 35 exact scenes. Age-ambiguous studio names were omitted.
469,Housewife 1 On 1 Showcase,studio_spotlight,34,0.169,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,117,Housewife 1 On 1,ANY,,,"STUDIO=""Housewife 1 On 1""",,Studio spotlight; 34 exact scenes. Age-ambiguous studio names were omitted.
470,Mom XXX Late Night,studio_spotlight,34,0.169,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,1053,Mom XXX,ANY,,,"STUDIO=""Mom XXX""",,Studio spotlight; 34 exact scenes. Age-ambiguous studio names were omitted.
471,Porn Fidelity Selects,studio_spotlight,34,0.169,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,331,Porn Fidelity,ANY,,,"STUDIO=""Porn Fidelity""",,Studio spotlight; 34 exact scenes. Age-ambiguous studio names were omitted.
472,Wifey Vault,studio_spotlight,34,0.169,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,33,Wifey,ANY,,,"STUDIO=""Wifey""",,Studio spotlight; 34 exact scenes. Age-ambiguous studio names were omitted.
473,POVD After Hours,studio_spotlight,33,0.164,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,209,POVD,ANY,,,"STUDIO=""POVD""",,Studio spotlight; 33 exact scenes. Age-ambiguous studio names were omitted.
474,Wicked Presents,studio_spotlight,35,0.173,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,85,Wicked,ANY,,,"STUDIO=""Wicked""",,Studio spotlight; 33 exact scenes. Age-ambiguous studio names were omitted.
475,X-Art Uncut,studio_spotlight,33,0.164,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,139,X-Art,ANY,,,"STUDIO=""X-Art""",,Studio spotlight; 33 exact scenes. Age-ambiguous studio names were omitted.
476,Inside Miss Penny Barber,studio_spotlight,31,0.154,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,2321,Miss Penny Barber,ANY,,,"STUDIO=""Miss Penny Barber""",,Studio spotlight; 31 exact scenes. Age-ambiguous studio names were omitted.
477,MYLF X Mandy Flores Showcase,studio_spotlight,31,0.154,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,1272,MYLF X Mandy Flores,ANY,,,"STUDIO=""MYLF X Mandy Flores""",,Studio spotlight; 31 exact scenes. Age-ambiguous studio names were omitted.
478,Vivid Late Night,studio_spotlight,43,0.213,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,143,Vivid,ANY,,,"STUDIO=""Vivid""",,Studio spotlight; 31 exact scenes. Age-ambiguous studio names were omitted.
479,Arch Angel Selects,studio_spotlight,30,0.149,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,356,Arch Angel,ANY,,,"STUDIO=""Arch Angel""",,Studio spotlight; 30 exact scenes. Age-ambiguous studio names were omitted.
480,Hunter Vault,studio_spotlight,30,0.149,ALL,,,ANY,,,ALL,,,ANY,,,ANY,2733,Hunter,ANY,,,"STUDIO=""Hunter""",,Studio spotlight; 30 exact scenes. Age-ambiguous studio names were omitted. All-JAV studio; airs JAV by owner decision (exception to the JAV policy).
481,LeWood After Hours,studio_spotlight,30,0.149,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,188,LeWood,ANY,,,"STUDIO=""LeWood""",,Studio spotlight; 30 exact scenes. Age-ambiguous studio names were omitted.
482,MILF Hunter Presents,studio_spotlight,30,0.149,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,334,MILF Hunter,ANY,,,"STUDIO=""MILF Hunter""",,Studio spotlight; 30 exact scenes. Age-ambiguous studio names were omitted.
483,My Dad's Hot Girlfriend Uncut,studio_spotlight,30,0.149,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,125,My Dad's Hot Girlfriend,ANY,,,"STUDIO=""My Dad's Hot Girlfriend""",,Studio spotlight; 30 exact scenes. Age-ambiguous studio names were omitted.
484,Inside My Wife's Hot Friend,studio_spotlight,30,0.149,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,127,My Wife's Hot Friend,ANY,,,"STUDIO=""My Wife's Hot Friend""",,Studio spotlight; 30 exact scenes. Age-ambiguous studio names were omitted.
485,My First Sex Teacher Showcase,studio_spotlight,29,0.144,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,258,My First Sex Teacher,ANY,,,"STUDIO=""My First Sex Teacher""",,Studio spotlight; 29 exact scenes. Age-ambiguous studio names were omitted.
486,Hot Wife Fun Late Night,studio_spotlight,28,0.139,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,768,Hot Wife Fun,ANY,,,"STUDIO=""Hot Wife Fun""",,Studio spotlight; 28 exact scenes. Age-ambiguous studio names were omitted.
487,House Of Taboo Selects,studio_spotlight,28,0.139,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,802,House Of Taboo,ANY,,,"STUDIO=""House Of Taboo""",,Studio spotlight; 28 exact scenes. Age-ambiguous studio names were omitted.
488,Immoral Live Vault,studio_spotlight,28,0.139,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,284,Immoral Live,ANY,,,"STUDIO=""Immoral Live""",,Studio spotlight; 28 exact scenes. Age-ambiguous studio names were omitted.
489,Mrs. Creampie After Hours,studio_spotlight,28,0.139,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,1671,Mrs. Creampie,ANY,,,"STUDIO=""Mrs. Creampie""",,Studio spotlight; 28 exact scenes. Age-ambiguous studio names were omitted.
490,Off the Market TV,tag_spotlight,3849,19.076,ALL,4721,THEME: Married IRL,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Married IRL""",,Distinctive curated tag with 3849 exact scenes; ultra-common housekeeping/demographic tags were excluded.
491,Make-Believe After Dark,tag_spotlight,2400,11.895,ALL,8026,THEME: Roleplay,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Roleplay""",,Distinctive curated tag with 2420 exact scenes; ultra-common housekeeping/demographic tags were excluded.
492,The Wrong Side of the Bed Channel,tag_spotlight,1462,7.246,ALL,8020,THEME: Cheating,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Cheating""",,Distinctive curated tag with 1601 exact scenes; ultra-common housekeeping/demographic tags were excluded.
493,Share & Share Alike Nights,tag_spotlight,1402,6.949,ALL,8030,THEME: Wife sharing,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Wife sharing""",,Distinctive curated tag with 1584 exact scenes; ultra-common housekeeping/demographic tags were excluded.
494,Soft Focus,tag_spotlight,628,3.112,ALL,8027,THEME: Romance,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Romance""",,Distinctive curated tag with 629 exact scenes; ultra-common housekeeping/demographic tags were excluded.
495,Peep Show,tag_spotlight,614,3.043,ALL,8024,THEME: Voyeurism,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Voyeurism""",,Distinctive curated tag with 619 exact scenes; ultra-common housekeeping/demographic tags were excluded.
496,Full House,tag_spotlight,578,2.865,ALL,8036,THEME: Gangbang,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Gangbang""",,Distinctive curated tag with 596 exact scenes; ultra-common housekeeping/demographic tags were excluded.
497,The Debut Night Channel,tag_spotlight,469,2.324,ALL,8029,THEME: First time,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: First time""",,Distinctive curated tag with 469 exact scenes; ultra-common housekeeping/demographic tags were excluded.
498,Happy Ending Hour,tag_spotlight,369,1.829,ALL,8028,THEME: Massage,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Massage""",,Distinctive curated tag with 373 exact scenes; ultra-common housekeeping/demographic tags were excluded.
499,Third Wheel,tag_spotlight,337,1.670,ALL,8021,THEME: Cuckolding,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Cuckolding""",,Distinctive curated tag with 368 exact scenes; ultra-common housekeeping/demographic tags were excluded.
500,Spank Bank TV,tag_spotlight,3960,19.626,ALL,8066,KINK: Spanking/impact,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Spanking/impact""",,Distinctive curated tag with 3960 exact scenes; ultra-common housekeeping/demographic tags were excluded.
501,Power Exchange,tag_spotlight,2360,11.696,ALL,8067,KINK: Dom/Sub,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Dom/Sub""",,Distinctive curated tag with 2365 exact scenes; ultra-common housekeeping/demographic tags were excluded.
502,The Red-Face Revue Channel,tag_spotlight,2083,10.324,ALL,8068,KINK: Humiliation,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Humiliation""",,Distinctive curated tag with 2130 exact scenes; ultra-common housekeeping/demographic tags were excluded.
503,Tied Up TV,tag_spotlight,1961,9.719,ALL,8065,KINK: Bondage,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Bondage""",,Distinctive curated tag with 1968 exact scenes; ultra-common housekeeping/demographic tags were excluded.
504,Locked Up Late,tag_spotlight,1859,9.213,ALL,8074,KINK: Chastity/orgasm control,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Chastity/orgasm control""",,Distinctive curated tag with 1859 exact scenes; ultra-common housekeeping/demographic tags were excluded.
505,Sole Purpose TV,tag_spotlight,1310,6.493,ALL,8073,KINK: Foot fetish,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Foot fetish""",,Distinctive curated tag with 1310 exact scenes; ultra-common housekeeping/demographic tags were excluded.
506,Bound & Hushed After Dark,tag_spotlight,566,2.805,ALL,8070,KINK: Gags/restraints,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Gags/restraints""",,Distinctive curated tag with 566 exact scenes; ultra-common housekeeping/demographic tags were excluded.
507,The Lights Out Channel,tag_spotlight,364,1.804,ALL,8080,KINK: Sensory deprivation,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Sensory deprivation""",,Distinctive curated tag with 364 exact scenes; ultra-common housekeeping/demographic tags were excluded.
508,Bedroom Broadcast,tag_spotlight,1453,7.201,ALL,8037,SET: Bedroom,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Bedroom""",,Distinctive curated tag with 1453 exact scenes; ultra-common housekeeping/demographic tags were excluded.
509,Open-Air After Dark,tag_spotlight,1221,6.051,ALL,8040,SET: Outdoor,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Outdoor""",,Distinctive curated tag with 1224 exact scenes; ultra-common housekeeping/demographic tags were excluded.
510,Couch Casting TV,tag_spotlight,1161,5.754,ALL,8039,SET: Living room,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Living room""",,Distinctive curated tag with 1161 exact scenes; ultra-common housekeeping/demographic tags were excluded.
511,Steam Room,tag_spotlight,606,3.003,ALL,8038,SET: Bathroom,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Bathroom""",,Distinctive curated tag with 608 exact scenes; ultra-common housekeeping/demographic tags were excluded.
512,The Wet Set Channel,tag_spotlight,439,2.176,ALL,8048,SET: Pool/water,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Pool/water""",,Distinctive curated tag with 440 exact scenes; ultra-common housekeeping/demographic tags were excluded.
513,Kitchen Confidential Nights,tag_spotlight,368,1.824,ALL,8044,SET: Kitchen,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Kitchen""",,Distinctive curated tag with 368 exact scenes; ultra-common housekeeping/demographic tags were excluded.
514,Back Seat Network,tag_spotlight,228,1.130,ALL,8043,SET: Car,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Car""",,Distinctive curated tag with 228 exact scenes; ultra-common housekeeping/demographic tags were excluded.
515,Room Service,tag_spotlight,191,0.947,ALL,8042,SET: Hotel,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Hotel""",,Distinctive curated tag with 191 exact scenes; ultra-common housekeeping/demographic tags were excluded.
516,Late-Night Lace,tag_spotlight,2641,13.089,ALL,8051,WARD: Lingerie,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Lingerie""",,Distinctive curated tag with 2648 exact scenes; ultra-common housekeeping/demographic tags were excluded.
517,The Dress Down Channel,tag_spotlight,2451,12.147,ALL,8062,WARD: Casual,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Casual""",,Distinctive curated tag with 2451 exact scenes; ultra-common housekeeping/demographic tags were excluded.
518,"High Heels, Low Standards Nights",tag_spotlight,2088,10.348,ALL,8052,WARD: Heels,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Heels""",,Distinctive curated tag with 2088 exact scenes; ultra-common housekeeping/demographic tags were excluded.
519,Stocking Up Network,tag_spotlight,1609,7.974,ALL,8053,WARD: Stockings,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Stockings""",,Distinctive curated tag with 1609 exact scenes; ultra-common housekeeping/demographic tags were excluded.
520,Dress Rehearsal,tag_spotlight,1529,7.578,ALL,8056,WARD: Dress,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Dress""",,Distinctive curated tag with 1537 exact scenes; ultra-common housekeeping/demographic tags were excluded.
521,Thin Line After Dark,tag_spotlight,1153,5.714,ALL,8055,WARD: Thong,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Thong""",,Distinctive curated tag with 1153 exact scenes; ultra-common housekeeping/demographic tags were excluded.
522,The Bedazzled Channel,tag_spotlight,638,3.162,ALL,8064,WARD: Jewelry,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Jewelry""",,Distinctive curated tag with 638 exact scenes; ultra-common housekeeping/demographic tags were excluded.
523,Poolside After Dark,tag_spotlight,524,2.597,ALL,8057,WARD: Bikini,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""WARD: Bikini""",,Distinctive curated tag with 525 exact scenes; ultra-common housekeeping/demographic tags were excluded.
524,The Plot Thickens Network,tag_spotlight,1778,8.812,ALL,8085,PROD: Narrative,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""PROD: Narrative""",,Distinctive curated tag with 1824 exact scenes; ultra-common housekeeping/demographic tags were excluded.
525,Front Row,tag_spotlight,1378,6.830,ALL,8084,PROD: POV,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""PROD: POV""",,Distinctive curated tag with 1379 exact scenes; ultra-common housekeeping/demographic tags were excluded.
526,Home Team,tag_spotlight,1360,6.740,ALL,8086,PROD: Amateur,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""PROD: Amateur""",,Distinctive curated tag with 1364 exact scenes; ultra-common housekeeping/demographic tags were excluded.
527,Glossy Nights,tag_spotlight,770,3.816,ALL,8088,PROD: Glamour,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""PROD: Glamour""",,Distinctive curated tag with 770 exact scenes; ultra-common housekeeping/demographic tags were excluded.
528,Too Real TV,tag_spotlight,392,1.943,ALL,8089,PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""PROD: Reality""",,Distinctive curated tag with 392 exact scenes; ultra-common housekeeping/demographic tags were excluded.
529,Best Of After Dark,tag_spotlight,76,0.377,ALL,8087,PROD: Compilation,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""PROD: Compilation""",,Distinctive curated tag with 76 exact scenes; ultra-common housekeeping/demographic tags were excluded.
530,Solo Spotlight TV,tag_spotlight,2039,10.106,ALL,7828,CAST: 1F,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: 1F""",,Distinctive curated tag with 2165 exact scenes; ultra-common housekeeping/demographic tags were excluded.
531,Two's Company After Dark,tag_spotlight,1937,9.600,ALL,7882,CAST: 1M2F,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: 1M2F""",,Distinctive curated tag with 1937 exact scenes; ultra-common housekeeping/demographic tags were excluded.
532,The Everybody In Channel,tag_spotlight,1267,6.279,ALL,6188,CAST: Group,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: Group""",,Distinctive curated tag with 1285 exact scenes; ultra-common housekeeping/demographic tags were excluded.
533,Double Feature Nights,tag_spotlight,949,4.703,ALL,7849,CAST: 2F,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: 2F""",,Distinctive curated tag with 961 exact scenes; ultra-common housekeeping/demographic tags were excluded.
534,Rear View XL Network,tag_spotlight,3324,16.474,ALL,7995,BODY: Big ass,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Big ass""",,Distinctive curated tag with 3330 exact scenes; ultra-common housekeeping/demographic tags were excluded.
535,Petite Peaks TV,tag_spotlight,3014,14.938,ALL,8004,BODY: Small breasts,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Small breasts""",,Distinctive curated tag with 3014 exact scenes; ultra-common housekeeping/demographic tags were excluded.
536,Enhanced Edition After Dark,tag_spotlight,2823,13.991,ALL,8006,BODY: Augmented breasts,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Augmented breasts""",,Distinctive curated tag with 2823 exact scenes; ultra-common housekeeping/demographic tags were excluded.
537,The Fit & Flirty Channel,tag_spotlight,2764,13.699,ALL,8000,BODY: Athletic,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Athletic""",,Distinctive curated tag with 2764 exact scenes; ultra-common housekeeping/demographic tags were excluded.
538,Rear View Nights,tag_spotlight,2491,12.346,ALL,7997,BODY: Medium ass,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Medium ass""",,Distinctive curated tag with 2491 exact scenes; ultra-common housekeeping/demographic tags were excluded.
539,Pocket Rocket Network,tag_spotlight,2030,10.061,ALL,8013,BODY: Petite,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Petite""",,Distinctive curated tag with 2031 exact scenes; ultra-common housekeeping/demographic tags were excluded.
540,Everyday Curves TV,tag_spotlight,1946,9.645,ALL,8019,BODY: Average body,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Average body""",,Distinctive curated tag with 1946 exact scenes; ultra-common housekeeping/demographic tags were excluded.
541,Natural State After Dark,tag_spotlight,1910,9.466,ALL,8001,BODY: Hairy,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Hairy""",,Distinctive curated tag with 1910 exact scenes; ultra-common housekeeping/demographic tags were excluded.
542,The Slim Pickings Channel,tag_spotlight,1788,8.862,ALL,7999,BODY: Slim,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""BODY: Slim""",,Distinctive curated tag with 1791 exact scenes; ultra-common housekeeping/demographic tags were excluded.
543,Rim Service,tag_spotlight,4001,19.830,ALL,7985,ACT: Rimming,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Rimming""",,Distinctive curated tag with 4005 exact scenes; ultra-common housekeeping/demographic tags were excluded.
544,Backdoor Broadcasting,tag_spotlight,3874,19.200,ALL,7976,ACT: Anal sex,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Anal sex""",,Distinctive curated tag with 3875 exact scenes; ultra-common housekeeping/demographic tags were excluded.
545,Mouthful TV,tag_spotlight,3858,19.121,ALL,7987,ACT: Cumshot - mouth,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Cumshot - mouth""",,Distinctive curated tag with 3860 exact scenes; ultra-common housekeeping/demographic tags were excluded.
546,Main Event After Dark,tag_spotlight,3489,17.292,ALL,7975,ACT: Vaginal sex,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Vaginal sex""",,Distinctive curated tag with 3489 exact scenes; ultra-common housekeeping/demographic tags were excluded.
547,The Hands On Channel,tag_spotlight,3451,17.104,ALL,7979,ACT: Handjob,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Handjob""",,Distinctive curated tag with 3452 exact scenes; ultra-common housekeeping/demographic tags were excluded.
548,Chest Pass Nights,tag_spotlight,2817,13.961,ALL,7980,ACT: Titjob,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Titjob""",,Distinctive curated tag with 2820 exact scenes; ultra-common housekeeping/demographic tags were excluded.
549,Makeout Channel,tag_spotlight,2527,12.524,ALL,7984,ACT: Kissing,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""ACT: Kissing""",,Distinctive curated tag with 2530 exact scenes; ultra-common housekeeping/demographic tags were excluded.
550,Hot & Cold × The Deep End,tag_pair,33,0.164,ALL,8077|8079,KINK: Wax/temperature|KINK: Large insertion,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""KINK: Wax/temperature"" AND TAG=""KINK: Large insertion""",136.957,Validated two-tag intersection with 33 scenes; retains 73% of the smaller tag pool; co-occurrence lift 136.96x.
551,Two Plus One + Double Entry,tag_pair,306,1.517,ALL,7889|7990,CAST: 2M1F|ACT: DP,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""CAST: 2M1F"" AND TAG=""ACT: DP""",14.305,Validated two-tag intersection with 306 scenes; retains 53% of the smaller tag pool; co-occurrence lift 14.30x.
552,Wet Set Meets Poolside After Dark,tag_pair,142,0.704,ALL,8048|8057,SET: Pool/water|WARD: Bikini,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Pool/water"" AND TAG=""WARD: Bikini""",12.399,Validated two-tag intersection with 142 scenes; retains 32% of the smaller tag pool; co-occurrence lift 12.40x.
553,Double Feature: Wet Set / Slick TV,tag_pair,258,1.279,ALL,8048|8669,SET: Pool/water|BODY: Oiled,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""SET: Pool/water"" AND TAG=""BODY: Oiled""",11.361,Validated two-tag intersection with 258 scenes; retains 59% of the smaller tag pool; co-occurrence lift 11.36x.
554,Soft Focus: Glossy Nights Edition,tag_pair,275,1.363,ALL,8027|8088,THEME: Romance|PROD: Glamour,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Romance"" AND TAG=""PROD: Glamour""",11.452,Validated two-tag intersection with 275 scenes; retains 44% of the smaller tag pool; co-occurrence lift 11.45x.
555,Third Wheel × Too Real TV,tag_pair,94,0.466,ALL,8021|8089,THEME: Cuckolding|PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,,,ANY,,,"TAG=""THEME: Cuckolding"" AND TAG=""PROD: Reality""",13.143,Validated two-tag intersection with 94 scenes; retains 26% of the smaller tag pool; co-occurrence lift 13.14x.
