channel_number,channel_name,channel_family,exact_scene_count,library_share_pct,include_tag_logic,include_tag_ids_all,include_tags_all,exclude_tag_logic,exclude_tag_ids_any,exclude_tags_any,include_performer_logic,include_performer_ids_all,include_performers_all,exclude_performer_logic,exclude_performer_ids_any,exclude_performers_any,include_studio_logic,include_studio_ids_any,include_studios_any,exclude_studio_logic,exclude_studio_ids_any,exclude_studios_any,filter_expression,affinity_lift,rationale
384,New Sensations: The Streaming Committee,studio_spotlight,1048,5.163,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,76,New Sensations,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""New Sensations"")",,Studio spotlight; 1047 scenes under current production tag assignments. Branding is playful; filter columns define membership.
385,The Upper Floor: Not Your Local News,studio_spotlight,389,1.916,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,512,The Upper Floor,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""The Upper Floor"")",,Studio spotlight; 389 scenes under current production tag assignments. Branding is playful; filter columns define membership.
386,RK Prime: The Unofficial Afterparty,studio_spotlight,381,1.877,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,241,RK Prime,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""RK Prime"")",,Studio spotlight; 381 scenes under current production tag assignments. Branding is playful; filter columns define membership.
387,Men In Pain: Script Pending,studio_spotlight,368,1.813,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,2282,Men In Pain,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Men In Pain"")",,Studio spotlight; 368 scenes under current production tag assignments. Branding is playful; filter columns define membership.
388,Casting Couch X: Channel Surfing Hazard,studio_spotlight,343,1.690,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,211,Casting Couch X,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Casting Couch X"")",,Studio spotlight; 343 scenes under current production tag assignments. Branding is playful; filter columns define membership.
389,"Pure Taboo: Prime Time, Questionable Timing",studio_spotlight,343,1.690,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,452,Pure Taboo,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Pure Taboo"")",,Studio spotlight; 343 scenes under current production tag assignments. Branding is playful; filter columns define membership.
390,The White Boxxx: All Hands Off the Remote,studio_spotlight,313,1.542,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,1062,The White Boxxx,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""The White Boxxx"")",,Studio spotlight; 313 scenes under current production tag assignments. Branding is playful; filter columns define membership.
391,Tushy Raw: The Talent Department,studio_spotlight,305,1.503,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,591,Tushy Raw,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Tushy Raw"")",,Studio spotlight; 305 scenes under current production tag assignments. Branding is playful; filter columns define membership.
392,Evil Angel: The Credits Can Wait,studio_spotlight,331,1.631,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,7,Evil Angel,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Evil Angel"")",,Studio spotlight; 331 scenes under current production tag assignments. Branding is playful; filter columns define membership.
393,Elegant Angel: Remote Control Issues,studio_spotlight,276,1.360,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,88,Elegant Angel,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Elegant Angel"")",,Studio spotlight; 276 scenes under current production tag assignments. Branding is playful; filter columns define membership.
394,Sex and Submission: The Binge Bureau,studio_spotlight,252,1.241,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,132,Sex and Submission,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Sex and Submission"")",,Studio spotlight; 252 scenes under current production tag assignments. Branding is playful; filter columns define membership.
395,Premium Bukkake: The Rerun Situation,studio_spotlight,246,1.212,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,2539,Premium Bukkake,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Premium Bukkake"")",,Studio spotlight; 246 scenes under current production tag assignments. Branding is playful; filter columns define membership.
396,Private Society: The Plot Factory,studio_spotlight,199,0.980,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,1371,Private Society,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Private Society"")",,Studio spotlight; 199 scenes under current production tag assignments. Branding is playful; filter columns define membership.
397,HotwifeXXX: Approved by Absolutely Nobody,studio_spotlight,193,0.951,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,272,HotwifeXXX,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""HotwifeXXX"")",,Studio spotlight; 193 scenes under current production tag assignments. Branding is playful; filter columns define membership.
398,Touch My Wife: The Late-Night Department,studio_spotlight,188,0.926,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,10,Touch My Wife,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Touch My Wife"")",,Studio spotlight; 188 scenes under current production tag assignments. Branding is playful; filter columns define membership.
399,"Shane Diesel XXX: House Rules, House Exceptions",studio_spotlight,184,0.906,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,1129,Shane Diesel XXX,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Shane Diesel XXX"")",,Studio spotlight; 184 scenes under current production tag assignments. Branding is playful; filter columns define membership.
400,Fucked And Bound: Where the Budget Went,studio_spotlight,175,0.862,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,505,Fucked And Bound,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Fucked And Bound"")",,Studio spotlight; 175 scenes under current production tag assignments. Branding is playful; filter columns define membership.
401,Sinful XXX: The Production Meeting,studio_spotlight,172,0.847,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,1060,Sinful XXX,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Sinful XXX"")",,Studio spotlight; 172 scenes under current production tag assignments. Branding is playful; filter columns define membership.
402,Big Naturals: The Never-Ending Pilot,studio_spotlight,171,0.842,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,491,Big Naturals,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Big Naturals"")",,Studio spotlight; 171 scenes under current production tag assignments. Branding is playful; filter columns define membership.
403,Hot Milfs Fuck: Quality Time Control,studio_spotlight,169,0.833,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,1366,Hot Milfs Fuck,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Hot Milfs Fuck"")",,Studio spotlight; 168 scenes under current production tag assignments. Branding is playful; filter columns define membership.
404,Mormon Girlz: The Streaming Committee,studio_spotlight,166,0.818,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,959,Mormon Girlz,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Mormon Girlz"")",,Studio spotlight; 166 scenes under current production tag assignments. Branding is playful; filter columns define membership.
405,Penthouse Gold: Not Your Local News,studio_spotlight,162,0.798,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,40,Penthouse Gold,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Penthouse Gold"")",,Studio spotlight; 162 scenes under current production tag assignments. Branding is playful; filter columns define membership.
406,LA Sublime: The Unofficial Afterparty,studio_spotlight,150,0.739,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,2021,LA Sublime,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""LA Sublime"")",,Studio spotlight; 150 scenes under current production tag assignments. Branding is playful; filter columns define membership.
407,Madonna: Script Pending,studio_spotlight,169,0.833,ALL,,,ANY,,,ALL,,,ANY,,,ANY,819,Madonna,ANY,,,"ANY_STUDIOS(""Madonna"")",,Studio spotlight; 169 scenes under current production tag assignments. Branding is playful; filter columns define membership. Sanctioned JAV studio exception; preserve this row without the global JAV exclusion.
408,PornFidelity: Channel Surfing Hazard,studio_spotlight,150,0.739,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,374,PornFidelity,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""PornFidelity"")",,Studio spotlight; 150 scenes under current production tag assignments. Branding is playful; filter columns define membership.
409,"Device Bondage: Prime Time, Questionable Timing",studio_spotlight,147,0.724,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,997,Device Bondage,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Device Bondage"")",,Studio spotlight; 147 scenes under current production tag assignments. Branding is playful; filter columns define membership.
410,Dirty Wives Club: All Hands Off the Remote,studio_spotlight,145,0.714,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,248,Dirty Wives Club,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Dirty Wives Club"")",,Studio spotlight; 145 scenes under current production tag assignments. Branding is playful; filter columns define membership.
411,Deep Lush: The Talent Department,studio_spotlight,144,0.709,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,467,Deep Lush,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Deep Lush"")",,Studio spotlight; 144 scenes under current production tag assignments. Branding is playful; filter columns define membership.
412,The Training of O: The Credits Can Wait,studio_spotlight,143,0.704,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,511,The Training of O,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""The Training of O"")",,Studio spotlight; 143 scenes under current production tag assignments. Branding is playful; filter columns define membership.
413,Interracial Pass: Remote Control Issues,studio_spotlight,140,0.690,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,474,Interracial Pass,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Interracial Pass"")",,Studio spotlight; 140 scenes under current production tag assignments. Branding is playful; filter columns define membership.
414,Pornstars Punishment: The Binge Bureau,studio_spotlight,139,0.685,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,701,Pornstars Punishment,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Pornstars Punishment"")",,Studio spotlight; 139 scenes under current production tag assignments. Branding is playful; filter columns define membership.
415,MILFs Like it Big: The Rerun Situation,studio_spotlight,138,0.680,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,257,MILFs Like it Big,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""MILFs Like it Big"")",,Studio spotlight; 138 scenes under current production tag assignments. Branding is playful; filter columns define membership.
416,Dorcel Club: The Plot Factory,studio_spotlight,130,0.640,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,201,Dorcel Club,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Dorcel Club"")",,Studio spotlight; 130 scenes under current production tag assignments. Branding is playful; filter columns define membership.
417,Digital Playground: Approved by Absolutely Nobody,studio_spotlight,210,1.035,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,41,Digital Playground,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Digital Playground"")",,Studio spotlight; 210 scenes under current production tag assignments. Branding is playful; filter columns define membership.
418,Sweet Sinner: The Late-Night Department,studio_spotlight,126,0.621,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,89,Sweet Sinner,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Sweet Sinner"")",,Studio spotlight; 126 scenes under current production tag assignments. Branding is playful; filter columns define membership.
419,"Hot Wife XXX: House Rules, House Exceptions",studio_spotlight,124,0.611,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,620,Hot Wife XXX,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Hot Wife XXX"")",,Studio spotlight; 124 scenes under current production tag assignments. Branding is playful; filter columns define membership.
420,Tonight's Girlfriend: Where the Budget Went,studio_spotlight,122,0.601,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,136,Tonight's Girlfriend,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Tonight's Girlfriend"")",,Studio spotlight; 122 scenes under current production tag assignments. Branding is playful; filter columns define membership.
421,XXX Shades: The Production Meeting,studio_spotlight,121,0.596,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,527,XXX Shades,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""XXX Shades"")",,Studio spotlight; 121 scenes under current production tag assignments. Branding is playful; filter columns define membership.
422,Exotic4K: The Never-Ending Pilot,studio_spotlight,112,0.552,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,1721,Exotic4K,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Exotic4K"")",,Studio spotlight; 112 scenes under current production tag assignments. Branding is playful; filter columns define membership.
423,Pornstars Like It Big: Quality Time Control,studio_spotlight,112,0.552,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,70,Pornstars Like It Big,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Pornstars Like It Big"")",,Studio spotlight; 112 scenes under current production tag assignments. Branding is playful; filter columns define membership.
424,Public Disgrace: The Streaming Committee,studio_spotlight,107,0.527,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,199,Public Disgrace,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Public Disgrace"")",,Studio spotlight; 107 scenes under current production tag assignments. Branding is playful; filter columns define membership.
425,Hard X: Not Your Local News,studio_spotlight,95,0.468,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,116,Hard X,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Hard X"")",,Studio spotlight; 95 scenes under current production tag assignments. Branding is playful; filter columns define membership.
426,Love Her Feet: The Unofficial Afterparty,studio_spotlight,93,0.458,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,494,Love Her Feet,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Love Her Feet"")",,Studio spotlight; 93 scenes under current production tag assignments. Branding is playful; filter columns define membership.
427,Look At Her Now: Script Pending,studio_spotlight,89,0.438,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,807,Look At Her Now,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Look At Her Now"")",,Studio spotlight; 89 scenes under current production tag assignments. Branding is playful; filter columns define membership.
428,Dungeon Sex: Channel Surfing Hazard,studio_spotlight,84,0.414,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,1645,Dungeon Sex,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Dungeon Sex"")",,Studio spotlight; 84 scenes under current production tag assignments. Branding is playful; filter columns define membership.
429,"MILFY: Prime Time, Questionable Timing",studio_spotlight,85,0.419,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,385,MILFY,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""MILFY"")",,Studio spotlight; 85 scenes under current production tag assignments. Branding is playful; filter columns define membership.
430,Thundercock: All Hands Off the Remote,studio_spotlight,79,0.389,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,594,Thundercock,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Thundercock"")",,Studio spotlight; 79 scenes under current production tag assignments. Branding is playful; filter columns define membership.
431,I Have A Wife: The Talent Department,studio_spotlight,77,0.379,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,118,I Have A Wife,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""I Have A Wife"")",,Studio spotlight; 77 scenes under current production tag assignments. Branding is playful; filter columns define membership.
432,Don't Break Me: The Credits Can Wait,studio_spotlight,76,0.374,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,519,Don't Break Me,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Don't Break Me"")",,Studio spotlight; 76 scenes under current production tag assignments. Branding is playful; filter columns define membership.
433,Lethal Hardcore: Remote Control Issues,studio_spotlight,75,0.369,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,19,Lethal Hardcore,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Lethal Hardcore"")",,Studio spotlight; 75 scenes under current production tag assignments. Branding is playful; filter columns define membership.
434,Exploited College Girls: The Binge Bureau,studio_spotlight,69,0.340,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,1730,Exploited College Girls,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Exploited College Girls"")",,Studio spotlight; 69 scenes under current production tag assignments. Branding is playful; filter columns define membership.
435,Big Cock Bully: The Rerun Situation,studio_spotlight,67,0.330,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,366,Big Cock Bully,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Big Cock Bully"")",,Studio spotlight; 67 scenes under current production tag assignments. Branding is playful; filter columns define membership.
436,She Will Cheat: The Plot Factory,studio_spotlight,67,0.330,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,454,She Will Cheat,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""She Will Cheat"")",,Studio spotlight; 67 scenes under current production tag assignments. Branding is playful; filter columns define membership.
437,Reality Junkies: Approved by Absolutely Nobody,studio_spotlight,66,0.325,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,95,Reality Junkies,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Reality Junkies"")",,Studio spotlight; 66 scenes under current production tag assignments. Branding is playful; filter columns define membership.
438,Spizoo: The Late-Night Department,studio_spotlight,86,0.424,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,54,Spizoo,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Spizoo"")",,Studio spotlight; 86 scenes under current production tag assignments. Branding is playful; filter columns define membership.
439,"HardX: House Rules, House Exceptions",studio_spotlight,63,0.310,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,222,HardX,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""HardX"")",,Studio spotlight; 63 scenes under current production tag assignments. Branding is playful; filter columns define membership.
440,Devil's Film: Where the Budget Went,studio_spotlight,62,0.305,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,84,Devil's Film,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Devil's Film"")",,Studio spotlight; 62 scenes under current production tag assignments. Branding is playful; filter columns define membership.
441,Backroom Casting Couch: The Production Meeting,studio_spotlight,61,0.301,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,640,Backroom Casting Couch,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Backroom Casting Couch"")",,Studio spotlight; 61 scenes under current production tag assignments. Branding is playful; filter columns define membership.
442,Girlsway: The Never-Ending Pilot,studio_spotlight,60,0.296,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,59,Girlsway,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Girlsway"")",,Studio spotlight; 60 scenes under current production tag assignments. Branding is playful; filter columns define membership.
443,Nubile Films: Quality Time Control,studio_spotlight,92,0.453,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,286,Nubile Films,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Nubile Films"")",,Studio spotlight; 92 scenes under current production tag assignments. Branding is playful; filter columns define membership.
444,Baby Got Boobs: The Streaming Committee,studio_spotlight,59,0.291,ALL,,,ANY,9320,JAV,ALL,,,ANY,,,ANY,278,Baby Got Boobs,ANY,,,"NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Baby Got Boobs"")",,Studio spotlight; 59 scenes under current production tag assignments. Branding is playful; filter columns define membership.
